exper_data_id	pop_label	data_group_name	date_str	time_str	temperature	rel_humidity	env_label	area.F
Inbreds_r1-20120723_121959	A6140L253	Inbreds_r1	20120723	121959	27.6	49	NGM	0.120773821847507
Inbreds_r1-20120723_140310	GA150L16	Inbreds_r1	20120723	140310	25.05	51	NaCl	0.0759575445434298
Inbreds_r1-20120723_142923	GA150L16	Inbreds_r1	20120723	142923	24.95	51	NGM	0.119290318930041
Inbreds_r1-20120723_145545	A6140L217	Inbreds_r1	20120723	145545	24.85	51	NGM	0.0882973157480315
Inbreds_r1-20120723_152901	A6140L217	Inbreds_r1	20120723	152901	24.8	51	NaCl	0.071631262244898
Inbreds_r1-20120723_155524	GA250L5	Inbreds_r1	20120723	155524	24.5	49.5	NGM	0.117126306338028
Inbreds_r1-20120723_164843	GA250L5	Inbreds_r1	20120723	164843	24.1	51	NaCl	0.0754853225623583
Inbreds_r1-20120723_171528	GA250L16	Inbreds_r1	20120723	171528	23.9	51	NaCl	0.0838833149606299
Inbreds_r1-20120723_175358	GA250L16	Inbreds_r1	20120723	175358	23.6	51.5	NGM	0.122924222587719
Inbreds_r1-20120723_182041	A6140L201	Inbreds_r1	20120723	182041	23.55	52.5	NGM	0.103988776853253
Inbreds_r1-20120723_190050	A6140L201	Inbreds_r1	20120723	190050	23.45	53	NaCl	0.0825478671875
Inbreds_r1-20120724_092424	A6140L142	Inbreds_r1	20120724	92424	22.1	67	NaCl	0.07391586
Inbreds_r1-20120724_095445	A6140L142	Inbreds_r1	20120724	95445	23.2	57	NGM	0.11406198
Inbreds_r1-20120724_102209	GA150L1	Inbreds_r1	20120724	102209	23.7	58.5	NaCl	0.0675120403225807
Inbreds_r1-20120724_104952	GA150L1	Inbreds_r1	20120724	104952	24.5	59	NGM	0.122057745989305
Inbreds_r1-20120724_111712	GA450L11	Inbreds_r1	20120724	111712	24.95	58	NaCl	0.0844373988877654
Inbreds_r1-20120724_114907	GA450L11	Inbreds_r1	20120724	114907	25.1	58	NGM	0.126874467345208
Inbreds_r1-20120724_121458	A6140L331	Inbreds_r1	20120724	121458	25.7	55	NaCl	0.0651837751677852
Inbreds_r1-20120724_124042	A6140L331	Inbreds_r1	20120724	124042	25.8	54	NGM	0.0889019109589041
Inbreds_r1-20120724_143409	GA150L14	Inbreds_r1	20120724	143409	26.1	52	NaCl	0.0953312392405063
Inbreds_r1-20120724_150035	GA150L14	Inbreds_r1	20120724	150035	26.3	52.5	NGM	0.123783830757342
Inbreds_r1-20120724_152832	A6140L125	Inbreds_r1	20120724	152832	26.45	53.5	NaCl	0.0750563639143731
Inbreds_r1-20120724_155521	A6140L125	Inbreds_r1	20120724	155521	26.6	52.5	NGM	0.107824479212254
Inbreds_r1-20120724_162151	A6140L246	Inbreds_r1	20120724	162151	26.8	50.5	NaCl	0.0685327754342432
Inbreds_r1-20120724_164854	A6140L246	Inbreds_r1	20120724	164854	26.65	49	NGM	0.0891148619302949
Inbreds_r1-20120724_171651	GA150L5	Inbreds_r1	20120724	171651	26.1	51.5	NaCl	0.0703194350746269
Inbreds_r1-20120724_174248	GA150L5	Inbreds_r1	20120724	174248	25.95	55	NGM	0.0943639730941704
Inbreds_r1-20120725_101619	A6140L28	Inbreds_r1	20120725	101619	24	65.5	NGM	0.113344653705954
Inbreds_r1-20120725_104546	A6140L28	Inbreds_r1	20120725	104546	24.5	59	NaCl	0.0893406789151356
Inbreds_r1-20120725_112719	GA150L37	Inbreds_r1	20120725	112719	24.5	58	NGM	0.0695616426229508
Inbreds_r1-20120725_115321	GA150L37	Inbreds_r1	20120725	115321	24.5	58	NaCl	0.0707642565789474
Inbreds_r1-20120725_161105	A6140L158	Inbreds_r1	20120725	161105	24.7	64	NaCl	0.0783790184757506
Inbreds_r1-20120725_170452	A6140L158	Inbreds_r1	20120725	170452	24.9	58	NGM	0.116933497734139
Inbreds_r1-20120725_173109	A6140L264	Inbreds_r1	20120725	173109	24.75	56	NGM	0.115578209677419
Inbreds_r1-20120725_180033	A6140L264	Inbreds_r1	20120725	180033	24.6	58	NaCl	0.0858465881944444
Inbreds_r1-20120726_103905	A6140L337	Inbreds_r1	20120726	103905	23.3	63.5	NaCl	0.0848943508287293
Inbreds_r1-20120726_110500	A6140L337	Inbreds_r1	20120726	110500	23.95	66	NGM	0.115794812971342
Inbreds_r1-20120726_113050	GA150L32	Inbreds_r1	20120726	113050	24.3	63	NGM	0.109982392446634
Inbreds_r1-20120726_115801	GA150L32	Inbreds_r1	20120726	115801	24.75	62.5	NaCl	0.073137231092437
Inbreds_r1-20120726_122404	A6140L122	Inbreds_r1	20120726	122404	25.05	59	NGM	0.111645195652174
Inbreds_r1-20120726_125406	A6140L122	Inbreds_r1	20120726	125406	25	59.5	NaCl	0.0827363731003039
Inbreds_r1-20120726_145730	A6140L350	Inbreds_r1	20120726	145730	24.85	59	NGM	0.0721983754901961
Inbreds_r1-20120726_152313	A6140L350	Inbreds_r1	20120726	152313	25.05	57.5	NaCl	0.0645111029411765
Inbreds_r1-20120726_155149	A6140L353	Inbreds_r1	20120726	155149	25.15	55	NaCl	0.062531529233871
Inbreds_r1-20120726_161735	A6140L353	Inbreds_r1	20120726	161735	25.15	54.5	NGM	0.0883583628795299
Inbreds_r1-20120726_164359	A6140L175	Inbreds_r1	20120726	164359	24.95	58	NaCl	0.0795660868454661
Inbreds_r1-20120726_171143	A6140L175	Inbreds_r1	20120726	171143	24.9	59	NGM	0.114234575427683
Inbreds_r1-20120726_173755	GA150L13	Inbreds_r1	20120726	173755	25.15	59	NaCl	0.0898789376053963
Inbreds_r1-20120726_180429	GA150L13	Inbreds_r1	20120726	180429	25.4	56.5	NGM	0.115624842827004
Inbreds_r1-20120727_154602	GA250L15	Inbreds_r1	20120727	154602	24.4	51.5	NGM	0.127803426345609
Inbreds_r1-20120727_161245	GA250L15	Inbreds_r1	20120727	161245	24.1	52	NaCl	0.0903389545454545
Inbreds_r1-20120806_174532	A6140L244	Inbreds_r1	20120806	174532	24.6	52.5	NaCl	0.0751788333333333
Inbreds_r1-20120806_181135	A6140L244	Inbreds_r1	20120806	181135	24.35	50.5	NGM	0.0999637843691149
Inbreds_r1-20120809_183740	GA450L7	Inbreds_r1	20120809	183740	22.55	50.5	NaCl	0.0875877621202327
Inbreds_r1-20120809_190341	GA450L7	Inbreds_r1	20120809	190341	22.55	51	NGM	0.123504982479784
Inbreds_r1-20120811_172147	A6140L169	Inbreds_r1	20120811	172147	23.25	51.5	NaCl	0.0715380155440414
Inbreds_r1-20120811_174803	A6140L169	Inbreds_r1	20120811	174803	23.05	52	NGM	0.0984161244343891
Inbreds_r1-20120813_091210	A6140L266	Inbreds_r1	20120813	91210	24.6	60.5	NGM	0.0703042121535181
Inbreds_r1-20120813_093757	A6140L266	Inbreds_r1	20120813	93757	24.8	59.5	NaCl	0.0570807070707071
Inbreds_r1-20120814_084842	GA150L38	Inbreds_r1	20120814	84842	24.15	50	NaCl	0.0857512760942761
Inbreds_r1-20120814_091505	GA150L38	Inbreds_r1	20120814	91505	24	50.5	NGM	0.123356339454355
Inbreds_r1-20120814_141418	A6140L231	Inbreds_r1	20120814	141418	23.25	51	NaCl	0.0648739173306773
Inbreds_r1-20120814_144025	A6140L231	Inbreds_r1	20120814	144025	23.25	51	NGM	0.10019466163142
Inbreds_r1-20120814_150843	A6140L268	Inbreds_r1	20120814	150843	23.25	52	NaCl	0.0688374034526854
Inbreds_r1-20120814_153649	A6140L268	Inbreds_r1	20120814	153649	22.8	54.5	NGM	0.09834259669649
Inbreds_r1-20130615_080546	A6140L248	Inbreds_r1	20130615	80546	22.35	54	NaCl	0.0704097881944444
Inbreds_r1-20130615_083219	A6140L248	Inbreds_r1	20130615	83219	22.55	55	NGM	0.0975174096385542
Inbreds_r1-20130615_095232	GA150L31	Inbreds_r1	20130615	95232	23.1	51	NGM	0.112700133152174
Inbreds_r1-20130615_101846	GA150L31	Inbreds_r1	20130615	101846	22.95	51	NaCl	0.0630138836363636
Inbreds_r1-20130615_104455	A6140L56	Inbreds_r1	20130615	104455	23.2	51.5	NGM	0.0922895583941606
Inbreds_r1-20130615_111300	A6140L56	Inbreds_r1	20130615	111300	23.35	51.5	NaCl	0.0713386032608696
Inbreds_r1-20130615_114214	A6140L251	Inbreds_r1	20130615	114214	23.3	51	NaCl	0.0802183204225352
Inbreds_r1-20130615_120818	A6140L251	Inbreds_r1	20130615	120818	23.25	51	NGM	0.110217453168044
Inbreds_r1-20130615_140145	GA450L4	Inbreds_r1	20130615	140145	23	53	NaCl	0.0618243
Inbreds_r1-20130615_142749	GA450L4	Inbreds_r1	20130615	142749	22.95	53.5	NGM	0.115241082725061
Inbreds_r1-20130616_141146	A6140L156	Inbreds_r1	20130616	141146	23.65	51	NaCl	0.0665777826086957
Inbreds_r1-20130616_144028	A6140L156	Inbreds_r1	20130616	144028	23.7	51	NGM	0.0849912365439093
Inbreds_r1-20130616_150733	GA150L15	Inbreds_r1	20130616	150733	23.75	51.5	NaCl	0.0689909555735057
Inbreds_r1-20130616_153539	GA150L15	Inbreds_r1	20130616	153539	23.7	52	NGM	0.109213076492537
Inbreds_r1-20130617_092718	A6140L168	Inbreds_r1	20130617	92718	22.7	49.5	NGM	0.0988597264150943
Inbreds_r1-20130617_095355	A6140L168	Inbreds_r1	20130617	95355	22.8	49.5	NaCl	0.0691781153846154
Inbreds_r1-20130617_111914	A6140L153	Inbreds_r1	20130617	111914	23.7	47.5	NaCl	0.0675578582474227
Inbreds_r1-20130617_114515	A6140L153	Inbreds_r1	20130617	114515	23.9	46.5	NGM	0.107679835680751
Inbreds_r1-20130617_150913	A6140L317	Inbreds_r1	20130617	150913	23.6	59.5	NGM	0.100759554285714
Inbreds_r1-20130617_162942	A6140L317	Inbreds_r1	20130617	162942	23.4	59	NaCl	0.072248670212766
Inbreds_r1-20130617_175951	A6140L355	Inbreds_r1	20130617	175951	24.2	48	NGM	0.101395847540984
Inbreds_r1-20130617_182546	A6140L355	Inbreds_r1	20130617	182546	24.15	47.5	NaCl	0.0665443596730245
Inbreds_r1-20130618_085758	GA450L12	Inbreds_r1	20130618	85758	23.15	62	NGM	0.113496998293515
Inbreds_r1-20130618_092415	GA450L12	Inbreds_r1	20130618	92415	23	59.5	NaCl	0.0785727524850895
Inbreds_r1-20130618_142926	GA450L19	Inbreds_r1	20130618	142926	24.05	50.5	NaCl	0.0714545143329658
Inbreds_r1-20130618_152918	GA450L19	Inbreds_r1	20130618	152918	24.4	49	NGM	0.108720029268293
Inbreds_r1-20130618_182427	A6140L126	Inbreds_r1	20130618	182427	24.05	48.5	NGM	0.0939157625368732
Inbreds_r1-20130618_185029	A6140L126	Inbreds_r1	20130618	185029	24	49	NaCl	0.0782267084432718
Inbreds_r1-20130618_201239	GA150L46	Inbreds_r1	20130618	201239	23.85	49	NaCl	0.0666436446280992
Inbreds_r1-20130618_204031	GA150L46	Inbreds_r1	20130618	204031	23.8	49	NGM	0.10738759984985
Inbreds_r1-20130619_082935	GA250L48	Inbreds_r1	20130619	82935	22.7	57	NaCl	0.0742414790528233
Inbreds_r1-20130619_085718	GA250L48	Inbreds_r1	20130619	85718	22.75	55	NGM	0.123889065642458
Inbreds_r1-20130619_120018	GA150L49	Inbreds_r1	20130619	120018	23.6	52	NaCl	0.0794441327900288
Inbreds_r1-20130619_122614	GA150L49	Inbreds_r1	20130619	122614	23.7	51	NGM	0.10816200631769
Inbreds_r1-20130619_125258	A6140L94	Inbreds_r1	20130619	125258	23.85	51	NaCl	0.071283428197065
Inbreds_r1-20130619_132034	A6140L94	Inbreds_r1	20130619	132034	23.95	50	NGM	0.0999937658959538
Inbreds_r1-20130619_134645	GA450L36	Inbreds_r1	20130619	134645	24	50	NaCl	0.0750473101889893
Inbreds_r1-20130619_141535	GA450L36	Inbreds_r1	20130619	141535	23.95	50	NGM	0.114225477178423
Inbreds_r1-20130619_155054	GA150L43	Inbreds_r1	20130619	155054	23.75	51	NGM	0.106808925566343
Inbreds_r1-20130619_161706	GA150L43	Inbreds_r1	20130619	161706	24	51	NaCl	0.0741171189488243
Inbreds_r1-20130619_164445	GA250L47	Inbreds_r1	20130619	164445	24.05	50.5	NGM	0.108855511871508
Inbreds_r1-20130619_171437	GA250L47	Inbreds_r1	20130619	171437	24	49.5	NaCl	0.0667685873408769
Inbreds_r1-20130619_183237	A6140L109	Inbreds_r1	20130619	183237	24	49	NaCl	0.0722177347908745
Inbreds_r1-20130619_185946	A6140L109	Inbreds_r1	20130619	185946	23.95	49	NGM	0.113817200516351
Inbreds_r1-20130620_080738	GA450L34	Inbreds_r1	20130620	80738	22.8	49	NGM	0.106953186153846
Inbreds_r1-20130620_083357	GA450L34	Inbreds_r1	20130620	83357	22.95	48.5	NaCl	0.0720542470489039
Inbreds_r1-20130620_090132	GA250L49	Inbreds_r1	20130620	90132	22.9	48	NaCl	0.0720497165575304
Inbreds_r1-20130620_092727	GA250L49	Inbreds_r1	20130620	92727	22.85	48	NGM	0.100831774583964
Inbreds_r1-20130620_105245	A6140L105	Inbreds_r1	20130620	105245	23.4	47	NaCl	0.0693671384493671
Inbreds_r1-20130620_111935	A6140L105	Inbreds_r1	20130620	111935	23.5	47	NGM	0.0994055734055355
Inbreds_r1-20130620_115128	GA250L42	Inbreds_r1	20130620	115128	23.65	47	NaCl	0.0699442092013889
Inbreds_r1-20130620_121835	GA250L42	Inbreds_r1	20130620	121835	23.8	47	NGM	0.113909832678712
Inbreds_r1-20130620_141849	A6140L58	Inbreds_r1	20130620	141849	24	47	NaCl	0.0706835647482014
Inbreds_r1-20130620_144510	A6140L58	Inbreds_r1	20130620	144510	24.05	47	NGM	0.0957735636792453
Inbreds_r1-20130620_151111	A6140L73	Inbreds_r1	20130620	151111	24.15	47	NGM	0.0803212657657658
Inbreds_r1-20130620_153750	A6140L73	Inbreds_r1	20130620	153750	24.2	47	NaCl	0.059344
Inbreds_r1-20130620_162346	GA150L42	Inbreds_r1	20130620	162346	24.05	47.5	NaCl	0.0659482273299748
Inbreds_r1-20130620_164945	GA150L42	Inbreds_r1	20130620	164945	23.95	48	NGM	0.109973118768328
Inbreds_r1-20130620_171647	GA250L36	Inbreds_r1	20130620	171647	23.95	47.5	NGM	0.105236408333333
Inbreds_r1-20130620_174303	GA250L36	Inbreds_r1	20130620	174303	23.95	47	NaCl	0.0610813312780269
Inbreds_r1-20130620_181047	A6140L31	Inbreds_r1	20130620	181047	23.85	47	NGM	0.106466205633803
Inbreds_r1-20130620_183702	A6140L31	Inbreds_r1	20130620	183702	23.75	47.5	NaCl	0.0708454058956916
Inbreds_r1-20130621_085258	A6140L11	Inbreds_r1	20130621	85258	22.6	60	NGM	0.0880877583547558
Inbreds_r1-20130621_091859	A6140L11	Inbreds_r1	20130621	91859	22.95	57	NaCl	0.0676742857142857
Inbreds_r1-20130621_094501	A6140L37	Inbreds_r1	20130621	94501	23.1	55.5	NGM	0.111638345703125
Inbreds_r1-20130621_101122	A6140L37	Inbreds_r1	20130621	101122	23.25	57	NaCl	0.0687816367647059
Inbreds_r1-20130621_152204	A6140L29	Inbreds_r1	20130621	152204	23.85	53.5	NGM	0.109792325320513
Inbreds_r1-20130621_155133	A6140L29	Inbreds_r1	20130621	155133	24.05	52.5	NaCl	0.0732017352941177
Inbreds_r1-20130621_161900	A6140L67	Inbreds_r1	20130621	161900	24.2	51	NaCl	0.0606446147540984
Inbreds_r1-20130621_170515	A6140L67	Inbreds_r1	20130621	170515	23.9	49	NGM	0.08253478
Inbreds_r1-20130621_173127	A6140L10	Inbreds_r1	20130621	173127	23.8	49.5	NaCl	0.0701573727272727
Inbreds_r1-20130621_175728	A6140L10	Inbreds_r1	20130621	175728	23.35	52	NGM	0.0862503579812207
Inbreds_r1-20130622_085851	GA250L53	Inbreds_r1	20130622	85851	22.9	54.5	NGM	0.0948309946043165
Inbreds_r1-20130622_092537	GA250L53	Inbreds_r1	20130622	92537	23.2	52	NaCl	0.0652958390804598
Inbreds_r1-20130622_095442	A6140L17	Inbreds_r1	20130622	95442	23.3	49	NGM	0.0895009196078431
Inbreds_r1-20130622_102505	A6140L17	Inbreds_r1	20130622	102505	23.45	47.5	NaCl	0.0558334727626459
Inbreds_r1-20130622_111101	GA250L50	Inbreds_r1	20130622	111101	23.75	47	NaCl	0.0858751471571906
Inbreds_r1-20130622_113718	GA250L50	Inbreds_r1	20130622	113718	24.2	46.5	NGM	0.127455649886878
Inbreds_r1-20130622_121308	GA150L53	Inbreds_r1	20130622	121308	24.5	46	NGM	0.112149156750572
Inbreds_r1-20130622_124513	GA150L53	Inbreds_r1	20130622	124513	24.6	46	NaCl	0.0753679880597015
Inbreds_r1-20130622_155632	A6140L65	Inbreds_r1	20130622	155632	23.85	51	NGM	0.0892934350993378
Inbreds_r1-20130622_162300	A6140L65	Inbreds_r1	20130622	162300	23.95	51	NaCl	0.0583932003816794
Inbreds_r1-20130622_164910	A6140L59	Inbreds_r1	20130622	164910	23.95	51.5	NGM	0.0938104568807339
Inbreds_r1-20130622_172450	A6140L59	Inbreds_r1	20130622	172450	24	51.5	NaCl	0.0647698428571429
Inbreds_r1-20130622_175411	A6140L44	Inbreds_r1	20130622	175411	24.15	51	NaCl	0.0696806238095238
Inbreds_r1-20130622_182400	A6140L44	Inbreds_r1	20130622	182400	24.2	51	NGM	0.0868606291970803
Inbreds_r1-20130622_185425	A6140L20	Inbreds_r1	20130622	185425	24.175	51	NGM	0.0959993383838384
Inbreds_r1-20130622_192124	A6140L20	Inbreds_r1	20130622	192124	24.15	51	NaCl	0.0706384595588235
Inbreds_r1-20130623_082709	A6140L22	Inbreds_r1	20130623	82709	22.4	52.5	NaCl	0.0658999081632653
Inbreds_r1-20130623_085338	A6140L22	Inbreds_r1	20130623	85338	22.5	52.5	NGM	0.0780750783475783
Inbreds_r1-20130623_111119	A6140L51	Inbreds_r1	20130623	111119	23.05	50.25	NaCl	0.0594626593830334
Inbreds_r1-20130623_113821	A6140L51	Inbreds_r1	20130623	113821	23.6	48	NGM	0.0943706844758064
Inbreds_r1-20130623_120522	A6140L7	Inbreds_r1	20130623	120522	23.65	47.5	NaCl	0.0725304160177976
Inbreds_r1-20130623_123721	A6140L7	Inbreds_r1	20130623	123721	23.75	47.5	NGM	0.108926250661376
Inbreds_r1-20130623_145300	GA250L61	Inbreds_r1	20130623	145300	23.45	50	NaCl	0.0684394008674102
Inbreds_r1-20130623_151953	GA250L61	Inbreds_r1	20130623	151953	23.425	50	NGM	0.10959821369863
Inbreds_r1-20130623_155053	GA250L58	Inbreds_r1	20130623	155053	23.4	50	NGM	0.114684690042076
Inbreds_r1-20130623_161812	GA250L58	Inbreds_r1	20130623	161812	23.65	50	NaCl	0.0683667322134387
Inbreds_r1-20130623_164436	GA250L40	Inbreds_r1	20130623	164436	24	48.5	NaCl	0.0686601407930107
Inbreds_r1-20130623_171033	GA250L40	Inbreds_r1	20130623	171033	24.1	47.375	NGM	0.117140660992908
Inbreds_r1-20130624_095729	GA150L48	Inbreds_r1	20130624	95729	24.2	46.25	NGM	0.0950678517857143
Inbreds_r1-20130624_103101	GA150L48	Inbreds_r1	20130624	103101	24.3	45.125	NaCl	0.0602412172995781
Inbreds_r1-20130624_143525	GA150L55	Inbreds_r1	20130624	143525	24.4	44	NaCl	0.0715529255319149
Inbreds_r1-20130624_150132	GA150L55	Inbreds_r1	20130624	150132	24.4	43	NGM	0.092184875
Inbreds_r1-20130624_153143	GA450L40	Inbreds_r1	20130624	153143	24.8	42	NaCl	0.067158151214128
Inbreds_r1-20130624_155735	GA450L40	Inbreds_r1	20130624	155735	24.9	42	NGM	0.100455212662338
Inbreds_r1-20130624_162421	A6140L81	Inbreds_r1	20130624	162421	25.05	44	NaCl	0.0687921298076923
Inbreds_r1-20130624_170051	A6140L81	Inbreds_r1	20130624	170051	25.2	46.5	NGM	0.0964934947552448
Inbreds_r1-20130624_172926	GA450L41	Inbreds_r1	20130624	172926	25.2	47	NGM	0.102058493478261
Inbreds_r1-20130624_175701	GA450L41	Inbreds_r1	20130624	175701	25.2	47	NaCl	0.065507546875
Inbreds_r1-20130626_083550	A6140L12	Inbreds_r1	20130626	83550	23	55	NGM	0.0999231296758105
Inbreds_r1-20130626_090824	A6140L12	Inbreds_r1	20130626	90824	23.5	53	NaCl	0.06215206
Inbreds_r1-20130626_093949	A6140L93	Inbreds_r1	20130626	93949	23.95	52.5	NaCl	0.0753218465608466
Inbreds_r1-20130626_104727	A6140L93	Inbreds_r1	20130626	104727	24.95	50	NGM	0.078746566872428
Inbreds_r1-20130626_121235	GA450L31	Inbreds_r1	20130626	121235	25.75	47.5	NGM	0.120108883947186
Inbreds_r1-20130626_124322	GA450L31	Inbreds_r1	20130626	124322	25.7	47.5	NaCl	0.0801893320170109
Inbreds_r1-20130626_132111	A6140L14	Inbreds_r1	20130626	132111	25.7	48	NaCl	0.0771062427184466
Inbreds_r1-20130626_134812	A6140L14	Inbreds_r1	20130626	134812	25.8	48	NGM	0.097439772556391
Inbreds_r1-20130626_163209	A6140L5	Inbreds_r1	20130626	163209	25.35	50.5	NaCl	0.0528841009174312
Inbreds_r1-20130626_165806	A6140L5	Inbreds_r1	20130626	165806	25.45	50	NGM	0.0905061078431373
Inbreds_r1-20130626_182550	GA150L60	Inbreds_r1	20130626	182550	25.3	51	NGM	0.100418445983379
Inbreds_r1-20130626_185453	GA150L60	Inbreds_r1	20130626	185453	25.3	50.5	NaCl	0.0653096919134396
Inbreds_r1-20130626_192607	GA150L52	Inbreds_r1	20130626	192607	25.3	50	NGM	0.0976745841121495
Inbreds_r1-20130626_195506	GA150L52	Inbreds_r1	20130626	195506	25.2	48	NaCl	0.0671415735294118
Inbreds_r1-20130627_092554	A6140L97	Inbreds_r1	20130627	92554	23.6	55	NGM	0.0864717126436782
Inbreds_r1-20130627_095244	A6140L97	Inbreds_r1	20130627	95244	23.6	54	NaCl	0.0630220588235294
Inbreds_r1-20130627_101948	A6140L2	Inbreds_r1	20130627	101948	23.6	53	NGM	0.100036199390244
Inbreds_r1-20130627_105413	A6140L2	Inbreds_r1	20130627	105413	23.4	52	NaCl	0.0684839993597951
Inbreds_r1-20130627_122255	A6140L115	Inbreds_r1	20130627	122255	23.7	52	NGM	0.0924610011441648
Inbreds_r1-20130627_124944	A6140L115	Inbreds_r1	20130627	124944	23.75	51.5	NaCl	0.0578498770614693
Inbreds_r1-20130629_142727	A6140L40	Inbreds_r1	20130629	142727	24.25	50.5	NaCl	0.06377295
Inbreds_r1-20130629_145925	A6140L40	Inbreds_r1	20130629	145925	24.35	50	NGM	0.0886203798283262
Inbreds_r1-20130629_152539	GA450L39	Inbreds_r1	20130629	152539	24.75	49.5	NGM	0.0944089197819315
Inbreds_r1-20130629_155222	GA450L39	Inbreds_r1	20130629	155222	24.95	50	NaCl	0.0683430867768595
Inbreds_r1-20130629_163247	GA250L55	Inbreds_r1	20130629	163247	25.3	50	NaCl	0.0768268938859494
Inbreds_r1-20130629_170952	GA250L55	Inbreds_r1	20130629	170952	25.4	49.5	NGM	0.102203436619718
Inbreds_r1-20130629_173612	GA150L45	Inbreds_r1	20130629	173612	25.35	48.5	NGM	0.102446880952381
Inbreds_r1-20130629_180756	GA150L45	Inbreds_r1	20130629	180756	25.25	46.5	NaCl	0.0653332657534247
Inbreds_r1-20130630_082515	GA150L59	Inbreds_r1	20130630	82515	22.25	57	NaCl	0.073899593373494
Inbreds_r1-20130630_090231	GA150L59	Inbreds_r1	20130630	90231	22.55	56.5	NGM	0.109508676404494
Inbreds_r1-20130630_093324	A6140L72	Inbreds_r1	20130630	93324	22.8	55	NaCl	0.08020825
Inbreds_r1-20130630_095943	A6140L72	Inbreds_r1	20130630	95943	23.15	54	NGM	0.0839758079710145
Inbreds_r1-20130630_123207	A6140L54	Inbreds_r1	20130630	123207	23.95	54.5	NaCl	0.0808652383474576
Inbreds_r1-20130630_125956	A6140L54	Inbreds_r1	20130630	125956	23.9	54	NGM	0.111958778125
Inbreds_r1-20130630_141312	A6140L32	Inbreds_r1	20130630	141312	23.9	55.5	NGM	0.0910082274881517
Inbreds_r1-20130630_143918	A6140L32	Inbreds_r1	20130630	143918	23.9	54	NaCl	0.0580649166666667
Inbreds_r1-20130630_161351	A6140L75	Inbreds_r1	20130630	161351	23.95	51	NaCl	0.0684969523809524
Inbreds_r1-20130630_164114	A6140L75	Inbreds_r1	20130630	164114	23.85	50.5	NGM	0.0769520571428571
Inbreds_r1-20130630_170740	A6140L46	Inbreds_r1	20130630	170740	23.8	49.5	NGM	0.0866702202380952
Inbreds_r1-20130630_173338	A6140L46	Inbreds_r1	20130630	173338	23.8	48.5	NaCl	0.0576711666666667
Inbreds_r1-20130630_180252	GA250L35	Inbreds_r1	20130630	180252	23.85	48	NGM	0.113331973262032
Inbreds_r1-20130630_183000	GA250L35	Inbreds_r1	20130630	183000	23.95	47.5	NaCl	0.084218568524971
Inbreds_r1-20130701_082852	A6140L108	Inbreds_r1	20130701	82852	23.8666666666667	50	NaCl	0.0611157
Inbreds_r1-20130701_085547	A6140L108	Inbreds_r1	20130701	85547	23.7833333333333	52.5	NGM	0.0709159820788531
Inbreds_r1-20130701_092416	A6140L100	Inbreds_r1	20130701	92416	23.7	55	NGM	0.0773618668831169
Inbreds_r1-20130701_095114	A6140L100	Inbreds_r1	20130701	95114	23.8	55	NaCl	0.06126325
Inbreds_r1-20130701_103208	GA250L59	Inbreds_r1	20130701	103208	24.25	54.5	NaCl	0.0696697427093133
Inbreds_r1-20130701_110545	GA250L59	Inbreds_r1	20130701	110545	24.75	54	NGM	0.104471163326653
Inbreds_r1-20130701_113228	A6140L1	Inbreds_r1	20130701	113228	25.2	53.5	NaCl	0.070790357615894
Inbreds_r1-20130701_120040	A6140L1	Inbreds_r1	20130701	120040	25.5	52	NGM	0.0968369039215686
Inbreds_r1-20130701_145558	A6140L89	Inbreds_r1	20130701	145558	25.75	51	NGM	0.0955767797927461
Inbreds_r1-20130701_152227	A6140L89	Inbreds_r1	20130701	152227	25.9	50.5	NaCl	0.0644272297297297
Inbreds_r1-20130701_172758	GA250L46	Inbreds_r1	20130701	172758	26.55	47.5	NaCl	0.0660583176661264
Inbreds_r1-20130701_175413	GA250L46	Inbreds_r1	20130701	175413	26.5	48	NGM	0.101750598532495
Inbreds_r1-20130702_083714	A6140L57	Inbreds_r1	20130702	83714	22.55	58	NaCl	0.0757796666666667
Inbreds_r1-20130702_090551	A6140L57	Inbreds_r1	20130702	90551	23	56.5	NGM	0.0874544839506173
Inbreds_r1-20130702_093815	A6140L47	Inbreds_r1	20130702	93815	23.2	55	NaCl	0.0444345
Inbreds_r1-20130702_100830	A6140L47	Inbreds_r1	20130702	100830	23.45	55.5	NGM	0.0863966281725888
Inbreds_r1-20130702_103456	A6140L76	Inbreds_r1	20130702	103456	23.75	54.5	NaCl	0.0673998022222222
Inbreds_r1-20130702_110202	A6140L76	Inbreds_r1	20130702	110202	24.15	52.5	NGM	0.0929502590361446
Inbreds_r1-20130702_112908	A6140L6	Inbreds_r1	20130702	112908	24.75	51.5	NGM	0.0868564609929078
Inbreds_r1-20130702_120330	A6140L6	Inbreds_r1	20130702	120330	25.25	51	NaCl	0.0566060392156863
Inbreds_r1-20130702_122924	A6140L53	Inbreds_r1	20130702	122924	25.4	50.5	NaCl	0.0784607278761062
Inbreds_r1-20130702_125524	A6140L53	Inbreds_r1	20130702	125524	25.4	50	NGM	0.0989284419047619
Inbreds_r1-20130702_152926	A6140L30	Inbreds_r1	20130702	152926	26	47	NGM	0.0784993200934579
Inbreds_r1-20130702_155702	A6140L30	Inbreds_r1	20130702	155702	25.9	47	NaCl	0.0510775
