exper_data_id	data_id	pop_label	data_group_name	date_str	time_str	exper_duration_s	trackL	n_tracks	mean_nb_tracks	logD	temperature	rel_humidity	location_label	env_label	T12	T13	T21	T23	T31	T32
Inbreds_r1-20120610_101037	G140A6L183_NaCl_B1	A6140L183	Inbreds_r1	20120610	101037	1496.855	310.34328358209	1360	281.969105672655	2.45020152686227	24.15	64	Lisbon	NaCl	-2.12409745900847	-2.65923877315708	-0.253957043172714	-3.08611531489139	-0.000163321642701439	-2.26116305367821
Inbreds_r1-20120610_103817	G140A6L183_NGM_B1	A6140L183	Inbreds_r1	20120610	103817	1496.369	413.981115879828	3165	875.619738018936	2.94231554277265	24.25	62	Lisbon	NGM	-2.10615642782652	-2.62828153374372	-0.883880538438194	-2.81173506015933	-0.56829286377274	-1.34887547238704
Inbreds_r1-20120610_110540	G140A6L50_NaCl_B1	A6140L50	Inbreds_r1	20120610	110540	1496.165	384.677477477477	1171	301.074631558769	2.47867416355597	24.3	59	Lisbon	NaCl	-2.22773234891649	-2.88168346536672	-0.236606864380571	-3.07493576011027	0.0321109094678793	-2.03147495984852
Inbreds_r1-20120610_113211	G140A6L50_NGM_B1	A6140L50	Inbreds_r1	20120610	113211	1493.885	577.890459363958	1537	594.568950114904	2.7742022255116	24	55	Lisbon	NGM	-2.54890174470543	-3.10133771509211	-0.468324327123904	-3.49298855138016	-0.117458859139279	-2.26846541541202
Inbreds_r1-20120610_115829	G140A6L184_NaCl_B1	A6140L184	Inbreds_r1	20120610	115829	1496.463	335.218938149973	3950	884.829632067343	2.94685965829589	23.9	55	Lisbon	NaCl	-1.93120995987377	-2.84278085658114	-0.963035152448083	-3.72402025656061	-0.350715400619515	-2.03925796201672
Inbreds_r1-20120610_122453	G140A6L184_NGM_B1	A6140L184	Inbreds_r1	20120610	122453	1497.565	513.050454086781	2244	768.771451636982	2.88579724741448	24.2	57	Lisbon	NGM	-2.53311687546072	-3.1485833499017	-0.694683664920856	-3.1655550529797	-0.187797545195975	-1.97389952329301
Inbreds_r1-20120610_125158	G50MOVA4L22_NGM_B1	GA450L22	Inbreds_r1	20120610	125158	1496.803	310.599319727891	4417	916.564968962579	2.96216325452673	24.55	58	Lisbon	NGM	-1.6687175095602	-2.15745776607977	-1.19487404938613	-3.13155894147285	-0.657113433205254	-1.67510516770452
Inbreds_r1-20120610_131845	G50MOVA4L22_NaCl_B1	GA450L22	Inbreds_r1	20120610	131845	1494.799	430.516293279022	2138	615.764283378936	2.7894144946008	24.75	56.5	Lisbon	NaCl	-1.74845901136239	-2.80529981753744	-0.688944472299043	-4.13172427894711	-0.23200825377579	-2.6423165917426
Inbreds_r1-20120610_142745	G140A6L228_NGM_B1	A6140L228	Inbreds_r1	20120610	142745	1495.889	367.801615798923	3113	765.408683386299	2.88389338488791	25.15	55.5	Lisbon	NGM	-2.13084557741747	-2.8161004479369	-0.948877589121724	-2.48609001921589	-0.26025528539936	-1.12258690456017
Inbreds_r1-20120610_145512	G140A6L228_NaCl_B1	A6140L228	Inbreds_r1	20120610	145512	1495.661	389.795391705069	2687	700.27915250282	2.84527119747786	25.05	55	Lisbon	NaCl	-2.09270718403443	-3.15306891724621	-0.78020999348451	-3.32435439833931	-0.206434484656708	-1.83042310129239
Inbreds_r1-20120610_152419	G140A6L182_NGM_B1	A6140L182	Inbreds_r1	20120610	152419	1496.697	223.666666666667	6260	935.495516683292	2.97104171050586	25	54.5	Lisbon	NGM	-1.45925922481695	-2.23240893706389	-1.36586656871179	-4.44755490986416	-0.561655184682973	-1.89371461436268
Inbreds_r1-20120610_155121	G140A6L182_NaCl_B1	A6140L182	Inbreds_r1	20120610	155121	1495.69	372.643378519291	1891	471.132807453402	2.67314334749844	25	54	Lisbon	NaCl	-1.92674285953377	-3.14454632655506	-0.799371842602312	-4.71626036940553	-0.147851403330826	-2.85011919548272
Inbreds_r1-20120610_161749	G140A6L218_NGM_B1	A6140L218	Inbreds_r1	20120610	161749	1496.853	337.44	2364	532.923513531389	2.72666488250709	25	53.5	Lisbon	NGM	-2.15073246802838	-2.92782243394611	-1.17926293093026	-2.53574002361498	-0.509585174639523	-0.999226513012672
Inbreds_r1-20120610_170355	G140A6L218_NaCl_B1	A6140L218	Inbreds_r1	20120610	170355	1496.453	303.827560240964	2953	599.55293309684	2.77782753195036	24.9	53	Lisbon	NaCl	-1.4695661523376	-2.62471557973025	-0.744463690111935	-3.55843255409695	-0.204893239848443	-1.86298254961451
Inbreds_r1-20120611_090144	G50MOVA2L13_NGM_B1	GA250L13	Inbreds_r1	20120611	090144	1496.165	847.716887417219	1167	661.214242824751	2.82034219988062	24.2	57.5	Lisbon	NGM	-2.36263889668902	-2.67009621897718	-0.365092697493302	-3.9034676474404	-0.0971107538566663	-2.96754267935848
Inbreds_r1-20120611_092755	G50MOVA2L13_NaCl_B1	GA250L13	Inbreds_r1	20120611	092755	1495.862	324.282262493136	3842	832.892641499434	2.92058902516524	24.35	56.5	Lisbon	NaCl	-1.69245624221127	-2.6275890601481	-0.827839760888443	-4.30475821964621	-0.403534831280026	-2.6529979784278
Inbreds_r1-20120611_095437	G50MOVA1L40_NGM_B1	GA150L40	Inbreds_r1	20120611	095437	1495.99	791.988938053097	1033	546.878370182187	2.73789074674951	24.55	55.5	Lisbon	NGM	-3.03816417569509	-3.62241413386054	-0.647831976635332	-3.89433185770123	-0.177680479274266	-2.76103235486792
Inbreds_r1-20120611_102232	G50MOVA1L40_NaCl_B1	GA150L40	Inbreds_r1	20120611	102232	1493.724	427.36582694414	1888	540.171197135841	2.73253142313455	24.6	53.5	Lisbon	NaCl	-1.96635170779679	-3.17321438512909	-0.702807072470111	-4.62309988374109	-0.248857824580163	-2.70178874947692
Inbreds_r1-20120611_111825	G50MOVA4L21_NaCl_B1	GA450L21	Inbreds_r1	20120611	111825	1493.518	248.590114068441	3327	553.765879959735	2.74332619337108	24.2	56	Lisbon	NaCl	-1.62346594911296	-2.24568065167826	-0.746350407090948	-2.89237894283345	-0.339709813713623	-1.47570040144104
Inbreds_r1-20120611_114600	G140A6L289_NGM_B1	A6140L289	Inbreds_r1	20120611	114600	1493.068	666.82932166302	853	380.964170003346	2.5808841318395	24.15	53.5	Lisbon	NGM	-2.15347819973922	-2.9311635179184	-8.11638028522035e-05	-3.09234970602541	0.238376785667124	-2.02959601065119
Inbreds_r1-20120611_121213	G140A6L289_NaCl_B1	A6140L289	Inbreds_r1	20120611	121213	1477.941	780.054455445545	332	175.228970038669	2.24360590826954	23.9	52	Lisbon	NaCl	-3.92570352952316	-5.55566926704449	1.12031790081967	-1.12363590466546	0.831722803517162	0.631214522235981
Inbreds_r1-20120611_123950	G140A6L272_NGM_B1	A6140L272	Inbreds_r1	20120611	123950	1495.843	291.185028248588	3936	766.19289002017	2.88433811757745	24.05	52.5	Lisbon	NGM	-1.7278545184587	-2.98022020301126	-1.01807382544567	-4.14421768421334	-0.392856279855866	-2.01898982354118
Inbreds_r1-20120611_130735	G140A6L272_NaCl_B1	A6140L272	Inbreds_r1	20120611	130735	1496.705	363.900747790619	3170	770.736631798692	2.88690600075319	24.05	52	Lisbon	NaCl	-1.8730884721082	-3.18768701471264	-0.877625859613667	-4.01847022959479	-0.223338472464528	-1.92564881286917
Inbreds_r1-20120611_141950	G50MOVA1L7_NaCl_B1	GA150L7	Inbreds_r1	20120611	141950	1493.65	911.115577889447	640	390.395320087869	2.5915046028671	23.95	50.5	Lisbon	NaCl	-2.45772120894536	-3.16618381411642	-0.437354979172267	-3.09308502669842	-0.0835388109776695	-2.01023388033272
Inbreds_r1-20120611_144618	G50MOVA1L7_NGM_B1	GA150L7	Inbreds_r1	20120611	144618	1496.98	1038.8625498008	892	619.023229717371	2.7917069468372	23.9	50	Lisbon	NGM	-3.23941782019518	-3.79825379766304	-0.433509587822443	-3.85069516809118	-0.160298234514536	-3.02954850303516
Inbreds_r1-20120611_151503	G50MOVA2L27_NGM_B1	GA250L27	Inbreds_r1	20120611	151503	1496.02	704.957767722474	1237	582.901805238366	2.76559540032519	23.9	50.5	Lisbon	NGM	-2.06242212215181	-2.67054504673632	-0.293099563202994	-3.96449469865287	0.0865923118908158	-2.74007638742383
Inbreds_r1-20120611_154106	G50MOVA2L27_NaCl_B1	GA250L27	Inbreds_r1	20120611	154106	1496.159	671.424581005587	279	125.205581826904	2.09762369071616	23.95	51	Lisbon	NaCl	-2.70894384237041	-3.66708469442555	0.690350682264798	-3.44801512310821	0.929392535354395	-2.24746414853606
Inbreds_r1-20120611_160733	G50MOVA4L27_NGM_B1	GA450L27	Inbreds_r1	20120611	160733	1494.092	813.761431411531	1030	560.992411681394	2.7489569867692	23.95	49.5	Lisbon	NGM	-2.9058382359858	-3.51967550826781	-0.544046952337306	-3.66422430701701	-0.189279272981593	-2.66389674557553
Inbreds_r1-20120611_163430	G50MOVA4L27_NaCl_B1	GA450L27	Inbreds_r1	20120611	163430	1495.909	443.997041420118	2098	622.702178340667	2.79428038497574	24.15	50	Lisbon	NaCl	-2.14468796199865	-3.02997918485302	-0.701296012536627	-3.91851680974749	-0.332601615381999	-2.57706499718053
Inbreds_r1-20120611_170524	G50MOVA2L19_NGM_B1	GA250L19	Inbreds_r1	20120611	170524	1495.83	633.137096774194	1248	528.238567734431	2.72283010672089	24.2	50	Lisbon	NGM	-2.20778272409814	-2.80061571213343	-0.486404739398576	-4.24467986573271	-0.116647228736178	-3.05667486902843
Inbreds_r1-20120611_173204	G50MOVA2L19_NaCl_B1	GA250L19	Inbreds_r1	20120611	173204	1494.024	569.940070505288	1517	578.704951832448	2.76245719852789	24.25	50	Lisbon	NaCl	-1.65382802743528	-2.62652612425959	-0.314142990217858	-4.32061446862268	-0.0210397011797172	-2.86181444071228
Inbreds_r1-20120611_175853	G140A6L236_NaCl_B1	A6140L236	Inbreds_r1	20120611	175853	1496.721	383.821130676552	1935	496.213982338144	2.6956689976765	24.25	49.5	Lisbon	NaCl	-1.59508859455279	-2.49707660569858	-0.295925077563365	-3.96426565829084	0.0616250989863996	-2.54462032537804
Inbreds_r1-20120611_182507	G140A6L236_NGM_B1	A6140L236	Inbreds_r1	20120611	182507	1497.708	659.709962168979	1503	662.040980711844	2.82088487334629	24.3	49	Lisbon	NGM	-2.24450907542238	-2.62593137146258	-0.613573226361777	-4.18294565114351	-0.314409642090852	-2.71874872600003
Inbreds_r1-20120612_141101	G50MOVA2L18_NGM_B1	GA250L18	Inbreds_r1	20120612	141101	1499.145	331.275590551181	4364	964.340792361883	2.98423053814271	23.3	51.5	Lisbon	NGM	-2.1244653922449	-2.94308219065717	-1.25871054055123	-3.94765711036051	-0.488030250777754	-2.42367508443196
Inbreds_r1-20120612_143925	G50MOVA2L18_NaCl_B1	GA250L18	Inbreds_r1	20120612	143925	1496.609	497	2446	812.277622278097	2.90970448886772	23.4	51	Lisbon	NaCl	-2.54827264102969	-3.33525924708484	-0.914027714331609	-4.15869528322256	-0.284169404449779	-2.95409935819779
Inbreds_r1-20120612_150539	G140A6L48_NGM_B1	A6140L48	Inbreds_r1	20120612	150539	1497.969	206.546331236897	7803	1075.91079831526	3.03177626630682	23.4	51	Lisbon	NGM	-1.47280478616998	-2.40769426272189	-1.31561058937391	-3.05878772109378	-0.599415239195669	-1.15831175752728
Inbreds_r1-20120612_153249	G140A6L48_NaCl_B1	A6140L48	Inbreds_r1	20120612	153249	1497.155	360.620774431469	3195	769.581889856791	2.88625483913916	23.4	50.5	Lisbon	NaCl	-1.60281175238236	-2.69576170077771	-0.805750636894642	-2.72676682603372	-0.192941397647397	-1.24100117708278
Inbreds_r1-20120612_165301	G50MOVA1L6_NGM_B1	GA150L6	Inbreds_r1	20120612	165301	1496.549	479.451812555261	2333	747.426966100959	2.87356876252296	23.3	50	Lisbon	NGM	-2.20381289779378	-3.21960146267424	-0.824568820392788	-4.39747954353509	-0.294910731626794	-2.59689982293958
Inbreds_r1-20120612_172146	G50MOVA1L6_NaCl_B1	GA150L6	Inbreds_r1	20120612	172146	1497.003	241.672776442308	7329	1183.17717369015	3.0730497824932	23.15	50	Lisbon	NaCl	-1.20884226022312	-2.96014891446435	-1.13068111752204	-5.4107402080072	-0.48255336652674	-2.71458903562285
Inbreds_r1-20120613_085257	G50MOVA1L33_NGM_B1	GA150L33	Inbreds_r1	20120613	085257	1497.416	296.249376558604	3880	767.620742029858	2.88514670137793	23.3	49.5	Lisbon	NGM	-1.76842478143249	-2.73947157869646	-1.01007024831941	-4.51198177516226	-0.234488848984112	-2.5872074380807
Inbreds_r1-20120613_091851	G50MOVA1L33_NaCl_B1	GA150L33	Inbreds_r1	20120613	091851	1496.143	368.045493562232	2127	523.233918687496	2.71869588940899	23.3	49	Lisbon	NaCl	-1.47302926819424	-2.65176148569041	-0.790066444608996	-4.72870398660376	-0.0628648026935828	-2.96451898709645
Inbreds_r1-20120613_094518	G50MOVA4L17_NaCl_B1	GA450L17	Inbreds_r1	20120613	094518	1496.256	328.975638740345	3893	855.937861980945	2.93244223759968	23.55	49	Lisbon	NaCl	-1.70296359698569	-2.4733323630165	-1.07424258717776	-4.3034845661719	-0.39642543934743	-2.96368557626888
Inbreds_r1-20120613_101124	G50MOVA4L17_NGM_B1	GA450L17	Inbreds_r1	20120613	101124	1497.247	484.974193548387	2080	673.734074992733	2.82848851292649	23.75	48.5	Lisbon	NGM	-2.33693720138901	-2.84394689837633	-0.988917547270034	-4.33276741116783	-0.248994919575348	-2.98805680308185
Inbreds_r1-20120613_103759	G140A6L293_NGM_B1	A6140L293	Inbreds_r1	20120613	103759	1496.193	672.689411764706	951	427.570260379667	2.63100749026412	23.95	48	Lisbon	NGM	-2.90564198252742	-3.36156494462257	-0.398527856378374	-3.05294813091335	0.0236199307081015	-2.10483724628938
Inbreds_r1-20120613_110426	G140A6L293_NaCl_B1	A6140L293	Inbreds_r1	20120613	110426	1496.922	484.193989071038	697	225.451433262731	2.35305300059232	24.05	48	Lisbon	NaCl	-2.14704014525091	-2.61783942399421	0.034321300816306	-2.9051987593553	0.203241139976343	-2.17689544836593
Inbreds_r1-20120613_113252	G50MOVA1L8_NGM_B1	GA150L8	Inbreds_r1	20120613	113252	1495.971	226.011958762887	7244	1094.42671634567	3.03918668618514	24.15	47	Lisbon	NGM	-1.34311785980215	-2.09857387710394	-1.28363697008547	-3.7570420772778	-0.564073615677684	-1.47399059692023
Inbreds_r1-20120613_120011	G50MOVA1L8_NaCl_B1	GA150L8	Inbreds_r1	20120613	120011	1497.163	265.234298608499	6493	1150.28644233459	3.06080600107973	24.1	46.5	Lisbon	NaCl	-1.62386689177147	-2.71822192956588	-1.3123688794379	-4.38443109914841	-0.534508380732161	-1.91537363748619
Inbreds_r1-20120613_122940	G50MOVA2L20_NGM_B1	GA250L20	Inbreds_r1	20120613	122940	1496.142	237.531537916371	5796	920.188587556053	2.9638768427169	24.2	48	Lisbon	NGM	-1.44620711104203	-2.19719674767514	-1.41467721003115	-3.67560824259362	-0.991632925356747	-1.43899824947118
Inbreds_r1-20120613_130730	G50MOVA2L20_NaCl_B1	GA250L20	Inbreds_r1	20120613	130730	1496.242	235.566732673267	5813	915.19247356357	2.96151243987634	24.3	49	Lisbon	NaCl	-1.22385380571807	-2.41404173193196	-1.08114416104449	-4.28610381523032	-0.646950537433955	-1.64948056023301
Inbreds_r1-20120613_140126	G50MOVA1L24_NaCl_B1	GA150L24	Inbreds_r1	20120613	140126	1493.374	445.529894490035	1397	416.777888594939	2.61990467018607	24.1	48.5	Lisbon	NaCl	-1.28261118728254	-2.46312143240399	-0.669989316021812	-3.8816987203185	0.0433800119182035	-1.96812898430611
Inbreds_r1-20120613_142901	G50MOVA1L24_NGM_B1	GA150L24	Inbreds_r1	20120613	142901	1496.268	618.095864661654	1038	428.789165790351	2.63224380351095	24.2	48	Lisbon	NGM	-1.98948098636915	-2.57274094489231	-0.813275584398164	-3.30574291180977	-0.0316535217579608	-1.83770188652704
Inbreds_r1-20120613_145536	G140A6L257_NaCl_B1	A6140L257	Inbreds_r1	20120613	145536	1489.255	395.616923076923	1167	310.010675962659	2.491376650066	24.25	47.5	Lisbon	NaCl	-1.59602918010051	-2.66281813084802	-0.230112565001113	-3.9843264486263	0.0668293147055731	-2.61034318091972
Inbreds_r1-20120613_152252	G140A6L257_NGM_B1	A6140L257	Inbreds_r1	20120613	152252	1495.039	404.518709677419	1859	502.997099935401	2.70156548110825	24.15	47.5	Lisbon	NGM	-2.09172715384027	-2.76315642496501	-0.797333167165757	-4.04641500743479	-0.244377596530215	-2.35940346234877
Inbreds_r1-20120613_154929	G140A6L333_NGM_B1	A6140L333	Inbreds_r1	20120613	154929	1497.515	336.432799013564	2048	460.105155794618	2.66285709986033	24.3	46.5	Lisbon	NGM	-1.95631423394126	-2.61267340488314	-0.824306593473754	-2.7117388466415	0.063570605010738	-1.15348913234387
Inbreds_r1-20120613_161613	G140A6L333_NaCl_B1	A6140L333	Inbreds_r1	20120613	161613	1496.881	386.555341674687	2445	631.398094033267	2.80030326657729	24.15	46.5	Lisbon	NaCl	-1.71168925654831	-2.51307038533695	-0.594085158007375	-2.64050492148171	-0.0449717602253884	-1.40501632665266
Inbreds_r1-20120613_164409	G50MOVA2L17_NGM_B1	GA250L17	Inbreds_r1	20120613	164409	1493.42	471.470772442589	2072	654.127733993815	2.81566256292975	24.05	46.5	Lisbon	NGM	-1.8850923049822	-2.49880776833486	-0.914680315880302	-4.26218588710166	-0.444458803027984	-2.41862634966458
Inbreds_r1-20120613_171038	G50MOVA2L17_NaCl_B1	GA250L17	Inbreds_r1	20120613	171038	1496.539	396.971631205674	2315	614.076429843215	2.78822242813371	24.2	46	Lisbon	NaCl	-1.95535537639831	-2.75601893934654	-0.94966415421482	-4.58097000445495	-0.425733867157915	-2.66672521479031
Inbreds_r1-20120613_173651	G50MOVA1L29_NaCl_B1	GA150L29	Inbreds_r1	20120613	173651	1497.724	246.720658523632	4887	805.037415575228	2.90581606546134	24.25	46	Lisbon	NaCl	-1.84289810525052	-2.61080025922557	-0.682089580692449	-2.98275846200944	-0.32108201749918	-1.55639078161114
Inbreds_r1-20120613_180326	G50MOVA1L29_NGM_B1	GA150L29	Inbreds_r1	20120613	180326	1498.355	269.908571428571	4679	842.859139332325	2.92575500033973	24.2	45.5	Lisbon	NGM	-1.7881333657389	-2.39159068775884	-1.02553260124985	-3.00786896695978	-0.630285927617698	-1.36073574626968
Inbreds_r1-20120614_084152	G140A6L211_NGM_B1	A6140L211	Inbreds_r1	20120614	084152	1497.335	678.860306643952	1173	531.813615318787	2.72575945180361	23.3	60	Lisbon	NGM	-2.85670923171705	-3.78077433066344	-0.76809130800508	-3.85710131566367	-0.215796002172294	-2.37621033445317
Inbreds_r1-20120614_090804	G140A6L211_NaCl_B1	A6140L211	Inbreds_r1	20120614	090804	1469.592	532.492600422833	803	290.959367048497	2.46383234328571	23.6	61	Lisbon	NaCl	-1.60445675770569	-2.69829837951654	-0.367242057829059	-4.15792758552025	-0.000645107636619814	-2.61462148986578
Inbreds_r1-20120614_093452	G50MOVA1L35_NGM_B1	GA150L35	Inbreds_r1	20120614	093452	1495.07	498.609756097561	1499	499.920421378426	2.69890087772242	23.65	58.5	Lisbon	NGM	-2.26760655244117	-3.00792369159878	-0.766746029455871	-4.514683890181	-0.297075998101832	-2.87228007241919
Inbreds_r1-20120614_100212	G50MOVA1L35_NaCl_B1	GA150L35	Inbreds_r1	20120614	100212	1495.461	311.719579369054	4441	925.698932956437	2.96646976312283	23.65	59.5	Lisbon	NaCl	-1.49818297350873	-2.81218068297866	-1.02396548648493	-4.81976795674695	-0.420645997074045	-2.62223045186553
Inbreds_r1-20120614_102959	G140A6L133_NGM_B1	A6140L133	Inbreds_r1	20120614	102959	1495.015	366.115622241836	2624	642.593815287858	2.80793654132244	23.75	62	Lisbon	NGM	-1.87816242201602	-2.41321852735674	-0.752064175522559	-3.66163282054059	-0.162614851455	-2.17849756045697
Inbreds_r1-20120614_105623	G140A6L133_NaCl_B1	A6140L133	Inbreds_r1	20120614	105623	1495.279	344.273317591499	3486	802.617294246737	2.90450851337814	23.9	62.5	Lisbon	NaCl	-1.91827967547218	-2.61861284060888	-0.949461011208669	-4.19795099346334	-0.304615827003857	-2.5847385116174
Inbreds_r1-20120614_112444	G50MOVA1L4_NGM_B1	GA150L4	Inbreds_r1	20120614	112444	1497.3	583.520193861066	1298	505.850004429082	2.70402175813258	23.7	65	Lisbon	NGM	-2.1840723320785	-2.90038922204564	-0.682773650154207	-4.73067046865641	-0.200480261538784	-3.10639472399692
Inbreds_r1-20120614_115034	G50MOVA1L4_NaCl_B1	GA150L4	Inbreds_r1	20120614	115034	1496.259	427.019607843137	2169	619.01417429186	2.7917005936829	23.65	60	Lisbon	NaCl	-1.86402244891754	-2.97420731771543	-0.67171173683631	-4.9454359942323	-0.389909022972374	-3.02597326065816
Inbreds_r1-20120614_140044	G140A6L200_NGM_B1	A6140L200	Inbreds_r1	20120614	140044	1497.402	270.01902173913	2411	434.763584804243	2.63825316103322	23.4	61.5	Lisbon	NGM	-1.49604135141975	-2.1986366628493	-1.25542188221456	-3.39754819788324	-0.223162558561676	-1.71709405928348
Inbreds_r1-20120614_145542	G140A6L200_NaCl_B1	A6140L200	Inbreds_r1	20120614	145542	849.06	243.571285140562	2095	600.996210361433	2.77887173352635	23.3	58.5	Lisbon	NaCl	-1.10794086421753	-2.46768066169289	-0.754799734466482	-3.76513289801813	-0.138105288974211	-1.85766038066145
Inbreds_r1-20120614_164518	G140A6L181_NaCl_B1	A6140L181	Inbreds_r1	20120614	164518	1496.978	371.958158995816	3078	764.798957225237	2.88354728712417	23.2	60.5	Lisbon	NaCl	-1.059932322492	-2.29958051161381	-0.411131499659596	-3.97299076327015	-0.147461308858937	-2.32154831688459
Inbreds_r1-20120614_171656	G140A6L181_NGM_B1	A6140L181	Inbreds_r1	20120614	171656	1496.453	530.405687203791	2062	730.859256531423	2.86383375179123	23.1	56	Lisbon	NGM	-2.23251005614793	-2.88376888487567	-0.65841308385153	-3.23818433949584	-0.190572567779125	-2.00755507311401
Inbreds_r1-20120614_174421	G140A6L110_NaCl_B1	A6140L110	Inbreds_r1	20120614	174421	1494.664	494.282287822878	1898	627.664667301697	2.79772768189622	23.15	58	Lisbon	NaCl	-1.56181322992609	-2.61680438194108	-0.448680530634408	-3.97889014124341	-0.0145003470469582	-2.36113726660117
Inbreds_r1-20120614_181123	G140A6L110_NGM_B1	A6140L110	Inbreds_r1	20120614	181123	1495.123	493.231549815498	2406	793.724067421937	2.89966954924865	23.1	58	Lisbon	NGM	-2.30822000058554	-3.0310768170398	-0.673566595585824	-3.54991380394534	-0.168336469161789	-2.1506269479279
Inbreds_r1-20120615_083131	G140A6L265_NGM_B1	A6140L265	Inbreds_r1	20120615	083131	1497.024	183.02808691044	6182	755.819301013437	2.87841797810309	22.7	60	Lisbon	NGM	-1.57324624403838	-2.52370602847998	-1.78545615809229	-3.90239367712345	-0.688617552044234	-1.46973043358732
Inbreds_r1-20120615_092739	G140A6L265_NaCl_B1	A6140L265	Inbreds_r1	20120615	092739	1497.576	334.631448104413	2882	643.979226053915	2.80887185780132	23.2	58.5	Lisbon	NaCl	-0.917060690002563	-2.53066856146561	-0.845393276908168	-4.98064262953486	-0.0564500607910821	-2.65969092274756
Inbreds_r1-20120615_105427	G50MOVA4L20_NaCl_B1	GA450L20	Inbreds_r1	20120615	105427	1489.833	333.047692307692	1478	330.402460699132	2.51904327310378	23.85	60	Lisbon	NaCl	-2.14853730301516	-2.69915885147073	-0.609597631738762	-3.72303106922918	-0.191574992836621	-2.68567363811345
Inbreds_r1-20120615_112025	G50MOVA4L20_NGM_B1	GA450L20	Inbreds_r1	20120615	112025	1496.352	236.247244094488	5934	936.872571732248	2.97168052455163	24.2	59	Lisbon	NGM	-1.6122591941132	-2.23752197532318	-1.27579444126089	-2.98353749186558	-0.698785737013653	-1.19052107263948
Inbreds_r1-20120615_114702	G140A6L18_NGM_B1	A6140L18	Inbreds_r1	20120615	114702	1496.944	507.176808266361	2013	682.020780363316	2.83379760729523	24.2	58.5	Lisbon	NGM	-2.26174576637518	-2.97258907699945	-0.886198767596157	-3.42047311976602	-0.199365606938851	-2.03705740241209
Inbreds_r1-20120615_121336	G140A6L18_NaCl_B1	A6140L18	Inbreds_r1	20120615	121336	1492.42	421.302512562814	1756	495.709794870279	2.69522750033764	24	59	Lisbon	NaCl	-1.39352640258066	-2.6655767226361	-0.717854234443865	-4.3824411964521	-0.171459831648169	-2.43457049444238
Inbreds_r1-20120615_124017	G50MOVA1L25_NaCl_B1	GA150L25	Inbreds_r1	20120615	124017	1494.7	231.31106870229	4932	763.247602087171	2.88266544853972	23.85	57.5	Lisbon	NaCl	-0.597925806294832	-1.9768734045847	-1.09447050963241	-5.14942465811538	-0.309547107401397	-2.37373661494868
Inbreds_r1-20120615_130619	G50MOVA1L25_NGM_B1	GA150L25	Inbreds_r1	20120615	130619	1492.034	524.414593698176	1096	385.218027667734	2.5857066033056	23.65	59.5	Lisbon	NGM	-1.80267911955792	-2.46301768767072	-0.659019545292761	-4.37108887329102	-0.131605802823505	-2.76555473314352
Inbreds_r1-20120615_143011	G140A6L282_NaCl_B1	A6140L282	Inbreds_r1	20120615	143011	1490.547	498.101426307448	1081	361.241639370212	2.55779780450537	23.95	59	Lisbon	NaCl	-1.58654827320808	-2.67109002551021	-0.203279527908764	-3.93632528593192	0.0812092028954607	-2.612401422361
Inbreds_r1-20120615_145614	G140A6L282_NGM_B1	A6140L282	Inbreds_r1	20120615	145614	1496.588	493.239644970414	1461	481.51069051855	2.68260593379009	23.8	55.5	Lisbon	NGM	-2.08831807251258	-2.65984771768555	-0.780630442966031	-4.11702767131877	-0.184686533870135	-2.67340465161983
Inbreds_r1-20120615_152239	G50MOVA4L9_NGM_B1	GA450L9	Inbreds_r1	20120615	152239	1496.972	396.849807445443	1695	449.347364960751	2.65258219926721	23.75	58.5	Lisbon	NGM	-1.36240135970283	-1.92083858278232	-0.648593440816111	-2.81313683713825	-0.0540315014492275	-1.63615415026694
Inbreds_r1-20120615_155012	G50MOVA4L9_NaCl_B1	GA450L9	Inbreds_r1	20120615	155012	1496.218	360.42220200182	2015	485.390990506508	2.68609171099546	23.9	63.5	Lisbon	NaCl	-1.05901506559469	-2.17655704111306	-0.807131819986262	-3.51694623767759	-0.255157917194336	-1.66466491495468
Inbreds_r1-20120615_161805	G140A6L82_NaCl_B1	A6140L82	Inbreds_r1	20120615	161805	1494.36	417.173838209983	1105	308.477937861045	2.4892241090246	24.1	64.5	Lisbon	NaCl	-2.04038830546	-3.29971510266695	-0.0895291260898112	-4.13069379198583	0.386671461588913	-2.47838745174289
Inbreds_r1-20120615_164428	G140A6L82_NGM_B1	A6140L82	Inbreds_r1	20120615	164428	1494.816	454.762513312034	1804	548.824453320616	2.73943345347423	24.15	60.5	Lisbon	NGM	-1.86566843020811	-2.72323288125634	-0.604063297577641	-4.02746910078503	-0.0632704094770579	-2.32742711633359
Inbreds_r1-20120615_171047	G50MOVA1L23_NaCl_B1	GA150L23	Inbreds_r1	20120615	171047	1496.369	569.253631284916	1478	562.265635708242	2.74994154131068	24.15	62.5	Lisbon	NaCl	-1.70444720265879	-3.22918595761115	-0.4231937950157	-4.8601413653565	-0.183297780189897	-3.33701718678388
Inbreds_r1-20120615_173655	G50MOVA1L23_NGM_B1	GA150L23	Inbreds_r1	20120615	173655	1496.158	692.131462333826	1204	556.977458697495	2.7458376193005	24.15	61	Lisbon	NGM	-2.09771839495647	-3.39049893970605	-0.481244502283502	-5.28578538464375	-0.226740156717653	-3.57637769156309
